======================================================================
PHASE 6: COMPREHENSIVE SCENARIO GENERATOR (S1-S6)
Per experiment-design.md §2.4 (revised 2026-06-16)
======================================================================

--- S1: N=20, Sentinel-1, 693km, bilateral ---
  [S7] S7-E_seed05.pkl: 149/150 visible, 274 windows, 12.6s
  [S7] S7-E_seed06.pkl: 150/150 visible, 252 windows, 12.8s
  [S7] S7-E_seed07.pkl: 150/150 visible, 255 windows, 12.5s
  [S7] S7-E_seed08.pkl: 150/150 visible, 255 windows, 9.7s
  [S7] S7-E_seed09.pkl: 150/150 visible, 242 windows, 9.5s
  [S7] Generated 50 new scenarios


--- S8: N=200, Sentinel-1, 693km, bilateral (intermediate density) ---
  [S8] S8-A_seed00.pkl: 199/200 visible, 325 windows, 13.2s
  [S8] S8-A_seed01.pkl: 199/200 visible, 318 windows, 14.3s
  [S8] S8-A_seed02.pkl: 200/200 visible, 328 windows, 13.8s
  [S8] S8-A_seed03.pkl: 200/200 visible, 333 windows, 16.8s
  [S8] S8-A_seed04.pkl: 198/200 visible, 330 windows, 14.4s
  [S8] S8-A_seed05.pkl: 200/200 visible, 339 windows, 14.8s
  [S8] S8-A_seed06.pkl: 200/200 visible, 356 windows, 12.9s
  [S8] S8-A_seed07.pkl: 199/200 visible, 321 windows, 16.5s
  [S8] S8-A_seed08.pkl: 199/200 visible, 333 windows, 16.5s
  [S8] S8-A_seed09.pkl: 200/200 visible, 345 windows, 14.4s
  [S8] S8-B_seed00.pkl: 200/200 visible, 335 windows, 16.6s
  [S8] S8-B_seed01.pkl: 199/200 visible, 331 windows, 13.0s
  [S8] S8-B_seed02.pkl: 200/200 visible, 371 windows, 15.7s
  [S8] S8-B_seed03.pkl: 199/200 visible, 289 windows, 14.1s
  [S8] S8-B_seed04.pkl: 199/200 visible, 358 windows, 12.5s
  [S8] S8-B_seed05.pkl: 200/200 visible, 394 windows, 13.1s
  [S8] S8-B_seed06.pkl: 199/200 visible, 341 windows, 12.3s
  [S8] S8-B_seed07.pkl: 200/200 visible, 360 windows, 15.9s
  [S8] S8-B_seed08.pkl: 200/200 visible, 296 windows, 12.5s
  [S8] S8-B_seed09.pkl: 199/200 visible, 305 windows, 13.6s
  [S8] S8-C_seed00.pkl: 200/200 visible, 385 windows, 12.0s
  [S8] S8-C_seed01.pkl: 200/200 visible, 349 windows, 15.9s
  [S8] S8-C_seed02.pkl: 199/200 visible, 306 windows, 15.6s
  [S8] S8-C_seed03.pkl: 199/200 visible, 351 windows, 15.3s
  [S8] S8-C_seed04.pkl: 200/200 visible, 340 windows, 16.6s
  [S8] S8-C_seed05.pkl: 200/200 visible, 304 windows, 14.4s
  [S8] S8-C_seed06.pkl: 199/200 visible, 335 windows, 17.0s
  [S8] S8-C_seed07.pkl: 199/200 visible, 308 windows, 16.7s
  [S8] S8-C_seed08.pkl: 199/200 visible, 324 windows, 18.3s
  [S8] S8-C_seed09.pkl: 197/200 visible, 294 windows, 17.8s
  [S8] S8-D_seed00.pkl: 200/200 visible, 396 windows, 16.9s
  [S8] S8-D_seed01.pkl: 200/200 visible, 326 windows, 13.1s
  [S8] S8-D_seed02.pkl: 199/200 visible, 302 windows, 14.4s
  [S8] S8-D_seed03.pkl: 200/200 visible, 330 windows, 12.9s
  [S8] S8-D_seed04.pkl: 199/200 visible, 357 windows, 11.9s
  [S8] S8-D_seed05.pkl: 200/200 visible, 363 windows, 11.8s
  [S8] S8-D_seed06.pkl: 200/200 visible, 327 windows, 12.0s
  [S8] S8-D_seed07.pkl: 199/200 visible, 362 windows, 13.3s
  [S8] S8-D_seed08.pkl: 198/200 visible, 355 windows, 13.8s
  [S8] S8-D_seed09.pkl: 200/200 visible, 358 windows, 15.3s
  [S8] S8-E_seed00.pkl: 200/200 visible, 304 windows, 14.3s
  [S8] S8-E_seed01.pkl: 200/200 visible, 343 windows, 13.5s
  [S8] S8-E_seed02.pkl: 200/200 visible, 320 windows, 13.3s
  [S8] S8-E_seed03.pkl: 200/200 visible, 340 windows, 13.7s
  [S8] S8-E_seed04.pkl: 200/200 visible, 328 windows, 14.5s
  [S8] S8-E_seed05.pkl: 199/200 visible, 352 windows, 13.8s
  [S8] S8-E_seed06.pkl: 200/200 visible, 330 windows, 13.8s
  [S8] S8-E_seed07.pkl: 200/200 visible, 333 windows, 12.4s
  [S8] S8-E_seed08.pkl: 200/200 visible, 320 windows, 11.9s
  [S8] S8-E_seed09.pkl: 200/200 visible, 317 windows, 14.2s
  [S8] Generated 50 new scenarios


======================================================================
ALL SCENARIOS GENERATED
======================================================================
